Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
UMA Sample Name Changed: 9/26/2022 2:13:27 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:15:13 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:15:13 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:17:14 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:17:14 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:19:14 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:19:14 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:21:00 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:21:00 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:22:57 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:22:57 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:24:44 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:24:44 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:26:28 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:26:28 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:28:33 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:28:33 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:30:36 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:30:36 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:32:25 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:32:25 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:34:15 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:34:15 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:36:08 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:36:08 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:37:59 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:37:59 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:40:11 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:40:11 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:42:18 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:42:18 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:44:12 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:44:12 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:46:04 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:46:04 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:47:55 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:47:55 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:49:46 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:49:46 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:51:58 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:51:58 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:54:13 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:54:13 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:56:10 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:56:10 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 2:58:05 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 2:58:05 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/26/2022 3:00:22 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/26/2022 3:00:22 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswSaved as C:\Users\njpi-spec\Desktop\Autosampler\200mm 33pt new data\450-630nm\09252022\DA2811-07.BSWX Start nm Changed: 9/26/2022 10:07:26 AM, Old:630.000, New:700.000
X Stop nm Changed: 9/26/2022 10:07:26 AM, Old:440.000, New:350.000
Manual Polarizer Angle Select Changed: 9/26/2022 10:07:26 AM, Old:S (0 Degrees), New:P (90 Degrees)
UMA Collect Grid Changed: 9/26/2022 10:07:26 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample S 6.00 12.00{0.0{6.00{12.00{}Sample S 6.00  180.00{0.0{6.00{ 180.00{}Sample P 6.00  180.00{90.0{6.00{ 180.00{}Sample P 6.00 12.00{90.0{6.00{12.00{}
UMA Sample Name Changed: 9/26/2022 10:07:26 AM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample
Y mode Changed: 9/26/2022 10:07:28 AM, Old:%T, New:%R
Saved as C:\Users\njpi-spec\Desktop\AOI\SP_9 more wafers\DA2811-07.BSWSaved as C:\Users\njpi-spec\Desktop\AOI\SP_9 more wafers\MH1111-07.BSWSaved as C:\Users\njpi-spec\Desktop\AOI\SP_9 more wafers\AY4727-04.BSWSaved as C:\Users\njpi-spec\Desktop\AOI\SP_9 more wafers\MB9410-10.BSW
End Method Modifications
<Current Wavelength> , 350.000
<NIR SBW (nm)> , 4.000
<UVVIS SBW (nm)> , 4.000
<Energy> , 1.00
<Slit Height> , Reduced
<Current Detector Angle> , 180.00
<Current Sample Angle> , 0.00
<Auto Polarizer> , 0.0

Baseline 100%T_P,
Baseline 100%T_P
Collection Time: 9/26/2022 10:43:04 AM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    : C:\Users\njpi-spec\Desktop\Autosampler\Autosampler 440-630nm 0p1s.MSW
Date/Time stamp: 6/14/2022 2:33:32 PM
Method Modifications:
ConcentrationReportSelected Changed: 1/26/2022 6:01:33 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 1/26/2022 6:01:33 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 1/26/2022 6:01:33 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 1/26/2022 6:01:33 PM, Old:ON, New:Choice 0
X Start nm Changed: 1/26/2022 6:04:09 PM, Old:800.000, New:700.000
X Stop nm Changed: 1/26/2022 6:04:09 PM, Old:200.000, New:350.000
UVVIS Scan Rate nm Changed: 1/26/2022 6:04:09 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 1/26/2022 6:04:09 PM, Old:    0.004, New:  600.000
NIR Interval nm Changed: 1/26/2022 6:04:09 PM, Old:    0.020, New:    1.000
SBW Changed: 1/26/2022 6:04:09 PM, Old:2.000, New:4.000
Common Slit Width Changed: 1/26/2022 6:04:09 PM, Old:2.000, New:4.000
Slit Height Changed: 1/26/2022 6:04:09 PM, Old:Full, New:Reduced
Source changeover Changed: 1/26/2022 6:04:09 PM, Old:   350.00, New:   320.00
Detector changeover Changed: 1/26/2022 6:04:09 PM, Old:   800.00, New:  1050.00
Grating changeover Changed: 1/26/2022 6:04:09 PM, Old:   800.00, New:   720.00
Measurement Mode Changed: 1/26/2022 6:04:09 PM, Old:0, New:1
Idpt Control Changed: 1/26/2022 6:04:09 PM, Old:0, New:1
Baseline Correction Changed: 1/26/2022 6:04:09 PM, Old:0, New:1
AVASRA On Changed: 1/26/2022 6:04:09 PM, Old:OFF, New:ON
UMA Collect Grid Changed: 1/26/2022 6:04:09 PM, Old:, New:Sample 6.00 12.00{None{6.00{12.00{}Sample 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 1/26/2022 6:04:09 PM, Old:Sample Name, New:Sample
Sipper Type Changed: 1/26/2022 6:04:09 PM, Old:Internal RSA, New:External sipper
Y mode Changed: 1/26/2022 6:04:10 PM, Old:Abs, New:%R
Slit Height Changed: 1/26/2022 6:04:12 PM, Old:Full, New:Reduced
Beam mode Changed: 1/26/2022 6:04:12 PM, Old:Double auto select, New:Double fixed slit
UMA Collect Grid Changed: 1/26/2022 6:07:02 PM, Old:Sample 6.00 12.00{None{6.00{12.00{}Sample 6.00  180.00{None{6.00{ 180.00{}, New:Sample_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 1/26/2022 6:07:02 PM, Old:Sample, New:Sample_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\astest.BSWSaved as C:\Users\njpi-spec\Desktop\astest.BSWSaved as C:\junk\sample.bswBaseline file Changed: 1/26/2022 6:09:08 PM, Old:C:\Users\njpi-spec\Desktop\astest.BSW, New:C:\junk\sample.bsw
UMA Collect Grid Changed: 1/26/2022 6:09:15 PM, Old:Sample_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 1/26/2022 6:09:15 PM, Old:Sample_0.00 - 0.00, New:Sample_25.40 - 0.00
Saved as C:\Users\njpi-spec\Desktop\astest2.BSWSaved as C:\junk\sample.bswBaseline file Changed: 1/26/2022 6:10:08 PM, Old:C:\Users\njpi-spec\Desktop\astest2.BSW, New:C:\junk\sample.bsw
Storage Option Changed: 1/26/2022 6:10:27 PM, Old:1, New:2
